Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Nesshan,sedan,6,2008,"58,272 SAR",2011,"37,979 SAR",119642,17.85,2WD,standard,Makkah,7,-5,Black,individual,0
Geep,suv,8,2001,,2001,"65,581 SAR",1146,3480.0mpl,2WD,standard,Riyadh,12,1,Red,individual,0
Fourd,crossover,4,2005,,2008,"65,592 SAR",20431,4.52,4WD,standard,Makkah,4,-3,White,individual,1
Fourd,crossover,4,1997,,2005,"20,195 SAR",159331,5.28,2WD,standard,Madinah,8,-2,Gray,company,0
Masda,sedan,4,1999,"68,263 SAR",2003,"36,157 SAR",155993,9.86,2WD,premium,Riyadh,10,1,Black,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2007,"38,674 SAR",33581,14580.0mpl,2WD,standard,Madinah,5,3,Gray,individual,0
Fourd,suv,8,1998,"100,387 SAR",2004,"42,915 SAR",53276,3.34,2WD,standard,Jeddah,4,2,Red,individual,0
Huendae,sedan,4,2000,,2004,"35,585 SAR",84121,20.72,2WD,standard,Dammam,3,1,Black,individual,1
Honta,suv,6,2002,"93,139 SAR",2005,"64,383 SAR",107000,9.4,4WD,standard,Madinah,1,2,Gray,individual,1
Toyoda,sedan,8,2004,"77,522 SAR",2006,"58,425 SAR",96766,8109.999999999999mpl,4WD,standard,Jeddah,5,-5,Red Color,individual,1
Honta,suv,4,1996,,2001,"33,783 SAR",169405,10940.0mpl,2WD,standard,Jeddah,6,2,White Color,individual,1
Shevy,crossover,4,2001,"85,225 SAR",2007,"36,433 SAR",104131,8.07,2WD,standard,Madinah,5,2,White,individual,0
Shevy,suv,4,1997,"118,103 SAR",2000,"63,313 SAR",99575,5150.0mpl,4WD,standard,Dhahran,4,3,Blue,individual,0
Masda,suv,4,2006,"84,014 SAR",2013,"41,901 SAR",59946,11.53,2WD,standard,Jeddah,0,4,Color Black,individual,0
Shevy,crossover,8,1994,,1999,"36,651 SAR",109871,6.22,2WD,standard,Makkah,3,1,Gray,individual,0
Masda,suv,4,2004,,2010,"48,075 SAR",110743,7.57,4WD,standard,Madinah,8,3,Red,company,1
Honta,suv,4,2002,"77,616 SAR",2008,"40,748 SAR",140858,8.79,2WD,standard,Jeddah,3,-2,Silver,individual,0
Toyoda,sedan,4,2007,"95,978 SAR",2008,"87,198 SAR",36899,19.2,2WD,premium,Riyadh,7,3,Silver,individual,1
Fourd,sedan,6,1998,"66,925 SAR",2002,"37,511 SAR",36641,7200.0mpl,2WD,standard,Riyadh,3,3,Black,individual,0
Wolksvagon,suv,4,2002,"93,139 SAR",2005,"63,623 SAR",62440,6.68,2WD,standard,Riyadh,10,1,Blue,company,0
Huendae,crossover,4,2001,"73,050 SAR",2009,"20,657 SAR",323055,13.92,4WD,standard,Riyadh,7,-3,Black,individual,1
Geep,crossover,6,2006,"94,096 SAR",2007,"64,361 SAR",21870,6920.0mpl,2WD,STANDARD,Jeddah,6,1,Brown,company,0
Nesshan,suv,4,1997,"70,299 SAR",2005,"19,929 SAR",108282,13.84,2WD,standard,Madinah,4,-5,Color Blue,individual,0
JournalMotors,sedan,6,1999,"114,682 SAR",2005,"46,575 SAR",197196,4.6,4WD,premium,Dammam,5,2,Silver,individual,0
Nesshan,sedan,6,2002,"72,441 SAR",2006,"44,317 SAR",183208,18310.0mpl,2WD,premium,Madinah,11,-5,Gray,individual,1
JournalMotors,crossover,4,1995,"90,813 SAR",2001,"43,136 SAR",100185,5440.0mpl,4WD,standard,Jeddah,1,2,Gray,individual,0
Fourd,sedan,8,2001,,2006,"44,206 SAR",95314,4.35,4WD,standard,Makkah,2,-5,White,individual,1
Huendae,sedan,8,2005,"76,875 SAR",2010,"41,973 SAR",57182,11.92,2WD,premium,Makkah,0,3,White Color,company,0
JournalMotors,crossover,8,1997,,2002,"44,107 SAR",99747,5.19,4WD,standard,Dammam,8,3,Color Black,company,1
Masda,suv,4,2001,"76,094 SAR",2005,"49,002 SAR",78636,17100.0mpl,2WD,standard,Jeddah,11,-5,White,individual,1
Huendae,suv,4,2004,"80,752 SAR",2009,"37,697 SAR",232928,10.72,2WD,standard,Dhahran,8,3,Black,individual,0
Shevy,sedan,8,2002,"72,441 SAR",2009,"29,420 SAR",44350,5.32,2WD,standard,Dhahran,8,-3,Color Black,individual,0
Honta,sedan,4,2007,,2011,"33,285 SAR",146857,17050.0mpl,2WD,standard,Madinah,6,-2,White,company,0
Toyoda,sedan,4,2006,"67,211 SAR",2010,"47,403 SAR",45980,19.45,2WD,STANDARD,Dammam,5,2,Black,individual,1
Masda,sedan,4,1998,,2006,"15,057 SAR",74470,13840.0mpl,2WD,standard,Riyadh,3,-5,Silver Color,individual,0
Geep,sedan,8,2005,"92,251 SAR",2008,"60,733 SAR",69584,5130.0mpl,4WD,standard,Makkah,2,-3,Gray,individual,1
Huendae,sedan,4,2001,"60,875 SAR",2009,"18,983 SAR",166917,18.63,4WD,STANDARD,Dhahran,10,3,Silver,individual,0
Toyoda,sedan,6,1999,"70,214 SAR",2002,"45,565 SAR",120730,14.25,4WD,STANDARD,Makkah,11,2,White Color,individual,0
Masda,suv,6,2003,"79,168 SAR",2007,"41,933 SAR",164415,11.79,2WD,standard,Jeddah,7,-3,White Color,individual,0
Huendae,crossover,8,2000,"71,618 SAR",2003,"44,556 SAR",125304,6.92,4WD,STANDARD,Dhahran,5,2,Brown,individual,1
BeEmW,sedan,4,1995,"63,065 SAR",1995,"40,763 SAR",916,9.48,2WD,standard,Riyadh,4,1,White,individual,1
Nesshan,sedan,6,2005,,2009,"50,005 SAR",94186,13.01,2WD,PREMIUM,Madinah,3,1,Silver Color,individual,1
Shevy,sedan,8,2003,"73,890 SAR",2007,"41,415 SAR",48402,3950.0mpl,2WD,STANDARD,Madinah,3,1,Black,individual,0
Wolksvagon,crossover,4,2002,"74,511 SAR",2005,"56,553 SAR",69561,9870.0mpl,2WD,STANDARD,Madinah,3,-3,Black,company,0
Nesshan,sedan,8,1998,"47,803 SAR",2003,"26,035 SAR",234936,13940.0mpl,2WD,standard,Makkah,3,-3,White Color,company,1
Shevy,crossover,6,2002,"86,930 SAR",2007,"42,943 SAR",99432,4.69,2WD,STANDARD,Makkah,2,1,Black,individual,0
Toyoda,crossover,8,2008,"83,912 SAR",2012,"51,112 SAR",128199,8410.0mpl,2WD,standard,Jeddah,11,2,Silver,individual,1
Huendae,suv,6,2003,,2010,"37,406 SAR",74853,9.58,2WD,standard,Riyadh,13,2,Black,individual,0
Wolksvagon,suv,4,2000,"125,332 SAR",2008,"38,915 SAR",58802,9750.0mpl,2WD,premium,Jeddah,4,-2,Gray Color,individual,0
Shevy,suv,8,1999,,2006,"64,347 SAR",118159,2670.0mpl,2WD,premium,Madinah,10,3,Color Black,company,1
JournalMotors,suv,8,1996,"115,787 SAR",2000,"55,488 SAR",163014,3470.0mpl,4WD,standard,Jeddah,12,3,Silver,individual,0
Masda,sedan,4,2002,"51,744 SAR",2007,"26,571 SAR",193220,21.42,2WD,standard,Riyadh,8,1,Red,individual,0
Toyoda,suv,4,1997,,1998,"80,675 SAR",7880,15.04,2WD,STANDARD,Makkah,8,-5,Color Black,individual,1
Fourd,crossover,4,1999,"114,682 SAR",1999,"70,598 SAR",1124,7240.0mpl,2WD,premium,Madinah,7,3,Gray,company,0
Fourd,suv,4,2000,,2004,"73,761 SAR",73719,4.5,4WD,standard,Dammam,3,3,Black,individual,1
Shevy,sedan,4,1992,"59,427 SAR",1995,"31,857 SAR",121383,9.31,2WD,standard,Dhahran,5,-2,Silver Color,individual,0
Masda,sedan,6,2006,"56,009 SAR",2006,"38,108 SAR",1389,14.74,2WD,standard,Riyadh,11,3,Color Black,individual,0
Toyoda,suv,4,1997,,2001,"51,385 SAR",177215,10.36,2WD,standard,Dammam,6,2,Gray Color,individual,1
Fourd,crossover,6,2004,,2011,"51,423 SAR",308556,5890.0mpl,2WD,premium,Madinah,7,1,White,individual,0
Shevy,crossover,8,1996,"77,191 SAR",2002,"32,916 SAR",259440,3.76,2WD,STANDARD,Dammam,5,2,Gray Color,individual,1
JournalMotors,sedan,4,1994,,1996,"48,623 SAR",32605,5.63,4WD,STANDARD,Madinah,8,1,White,individual,1
Shevy,suv,8,2001,,2005,"75,236 SAR",49217,2.65,2WD,PREMIUM,Dammam,4,1,White Color,individual,0
Fourd,suv,8,2008,"146,846 SAR",2011,"87,008 SAR",69819,2.08,4WD,standard,Dammam,7,-2,Silver,individual,1
JournalMotors,sedan,8,1999,"68,263 SAR",2001,"42,606 SAR",40372,4.55,2WD,standard,Madinah,9,3,White Color,individual,0
JournalMotors,crossover,4,2001,"102,271 SAR",2002,"69,778 SAR",20920,5.94,4WD,STANDARD,Jeddah,4,4,Gray,individual,1
Toyoda,suv,4,2000,,2007,"44,011 SAR",314632,11570.0mpl,2WD,standard,Jeddah,5,-5,Black,company,0
Toyoda,suv,6,1998,"86,046 SAR",1999,"71,246 SAR",17922,9.33,2WD,STANDARD,Riyadh,5,1,Gray,company,0
Nesshan,suv,4,1997,,2001,"43,114 SAR",72637,16059.999999999998mpl,2WD,standard,Makkah,9,2,Brown,individual,0
Honta,suv,4,1997,"70,299 SAR",2005,"24,358 SAR",61933,18.08,2WD,standard,Madinah,0,-2,Black,company,0
JournalMotors,sedan,6,2007,,2009,"49,795 SAR",70273,10480.0mpl,2WD,standard,Jeddah,6,3,White Color,individual,1
Honta,crossover,4,1996,"55,136 SAR",2004,"16,334 SAR",135969,18.61,2WD,standard,Dhahran,4,4,Gray,individual,0
Toyoda,suv,4,1996,"82,705 SAR",1997,"72,284 SAR",39034,11.0,2WD,standard,Dammam,3,3,Silver,individual,0
Fourd,suv,8,2006,,2011,"49,679 SAR",233765,4059.9999999999995mpl,2WD,standard,Riyadh,10,-3,White Color,individual,0
Honta,suv,4,1997,"70,299 SAR",2004,"33,133 SAR",256840,11.13,2WD,standard,Riyadh,5,1,Black,individual,1
BeEmW,suv,6,2003,"110,836 SAR",2009,"47,382 SAR",109791,4.77,2WD,standard,Madinah,6,-2,Silver,company,0
Nesshan,sedan,8,2001,,2006,"26,050 SAR",228607,16.84,2WD,standard,Riyadh,11,1,Gray Color,company,0
Honta,sedan,4,1998,,2004,"23,603 SAR",225013,22.16,2WD,standard,Makkah,5,3,Silver Color,individual,0
JournalMotors,crossover,8,1991,"69,914 SAR",1995,"33,504 SAR",178274,3910.0mpl,2WD,standard,Madinah,6,1,Color Black,company,0
Toyoda,suv,4,1999,"122,874 SAR",2001,"92,605 SAR",78390,11740.0mpl,2WD,premium,Riyadh,4,2,Silver,individual,1
JournalMotors,sedan,4,2005,"76,875 SAR",2009,"38,779 SAR",49441,9.5,2WD,standard,Madinah,14,1,White,individual,0
Nesshan,sedan,6,1997,"56,239 SAR",2001,"29,788 SAR",146543,10.64,4WD,STANDARD,Dammam,9,-3,Silver,individual,0
Fourd,suv,8,2006,"117,620 SAR",2009,"66,372 SAR",37319,3.44,2WD,standard,Dammam,7,3,Brown,individual,0
Honta,crossover,4,2001,"60,875 SAR",2004,"39,577 SAR",114435,21.11,2WD,standard,Madinah,4,4,Black,individual,1
Shevy,sedan,8,1998,,2001,"47,836 SAR",26892,3340.0mpl,4WD,standard,Jeddah,1,4,Black,individual,0
Fourd,suv,6,2007,"167,961 SAR",2008,"134,032 SAR",19293,2840.0mpl,2WD,premium,Dhahran,2,1,Black,individual,1
Nesshan,crossover,4,1995,"54,055 SAR",2003,"15,286 SAR",336839,12.56,2WD,standard,Makkah,10,1,Color Black,individual,1
Honta,suv,4,2001,"106,532 SAR",2004,"73,088 SAR",27925,18.7,2WD,PREMIUM,Dhahran,7,1,Brown,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2005,"46,118 SAR",35807,11.3,2WD,standard,Madinah,11,2,Red,individual,0
Shevy,suv,6,2003,"110,836 SAR",2009,"42,762 SAR",259111,5.21,2WD,standard,Madinah,6,4,Silver,individual,0
JournalMotors,crossover,4,1997,"94,482 SAR",2003,"42,410 SAR",71501,7.5,4WD,STANDARD,Madinah,11,1,Gray,individual,1
Huendae,crossover,6,1998,"80,310 SAR",2004,"37,946 SAR",122239,13290.0mpl,2WD,premium,Madinah,4,1,White,company,0
Fourd,sedan,6,2002,,2005,"43,149 SAR",149902,7.53,2WD,standard,Dammam,3,3,Gray Color,individual,0
Huendae,suv,8,1999,"73,139 SAR",2003,"42,817 SAR",48651,10.36,2WD,standard,Makkah,4,2,Black,individual,1
Honta,crossover,4,2006,"67,211 SAR",2010,"48,090 SAR",48754,17.65,2WD,standard,Madinah,1,-2,White Color,individual,1
Fourd,crossover,8,1997,,2002,"39,906 SAR",54478,5.25,4WD,standard,Dhahran,7,4,White,individual,0
Shevy,suv,6,1998,,2003,"52,070 SAR",48591,4.55,2WD,standard,Dhahran,3,2,Blue,individual,1
Toyoda,suv,4,1997,,2002,"43,131 SAR",60836,11.84,2WD,STANDARD,Makkah,11,4,White Color,individual,0
Wolksvagon,sedan,4,2006,"80,653 SAR",2010,"56,884 SAR",23773,16230.0mpl,4WD,STANDARD,Makkah,8,-3,Black,individual,1
Huendae,sedan,8,2001,"50,729 SAR",2002,"44,742 SAR",9622,14.31,2WD,STANDARD,Dhahran,2,1,White,company,1
Fourd,sedan,4,1996,"77,191 SAR",2004,"21,944 SAR",344887,8.27,4WD,standard,Jeddah,3,1,Silver Color,individual,1
JournalMotors,crossover,4,2000,,2005,"37,148 SAR",123433,3.66,2WD,standard,Makkah,7,1,Color Black,individual,0
Masda,suv,8,2001,,2005,"78,997 SAR",143409,4.03,4WD,premium,Madinah,3,2,Color Black,company,1
Toyoda,suv,4,2001,,2005,"82,401 SAR",195936,6.24,2WD,premium,Jeddah,1,3,Silver Color,individual,0
Toyoda,suv,4,2007,,2013,"53,216 SAR",47030,12.57,2WD,standard,Dammam,4,3,White,individual,0
Toyoda,crossover,4,2000,,2004,"55,104 SAR",51688,9.33,4WD,standard,Dhahran,6,-5,Black,individual,1
Huendae,sedan,4,1997,"46,866 SAR",2003,"24,604 SAR",135920,12.94,2WD,standard,Madinah,0,2,Gray,individual,0
Toyoda,suv,8,1996,"82,705 SAR",1996,"61,631 SAR",921,6.28,2WD,standard,Madinah,6,1,Silver,company,0
JournalMotors,sedan,6,2006,"78,413 SAR",2009,"44,137 SAR",121542,6290.0mpl,2WD,STANDARD,Makkah,8,2,Black,individual,1
Shevy,suv,6,1992,"106,969 SAR",1998,"45,729 SAR",98519,2900.0mpl,4WD,STANDARD,Jeddah,12,1,Gray,individual,0
Toyoda,suv,6,2001,"91,313 SAR",2007,"47,254 SAR",100371,11500.0mpl,2WD,standard,Madinah,5,1,Red,individual,0
Nesshan,sedan,4,1998,"47,803 SAR",2005,"23,603 SAR",247688,17.38,2WD,STANDARD,Riyadh,8,1,Black,company,0
Fourd,suv,4,2006,"197,602 SAR",2011,"97,615 SAR",69962,3.12,4WD,premium,Makkah,2,2,White,individual,0
Toyoda,suv,4,2005,"98,840 SAR",2010,"58,515 SAR",42466,15.89,2WD,standard,Riyadh,10,3,Silver Color,individual,0
Mercetes,suv,4,2008,,2012,"70,372 SAR",145159,6.51,4WD,standard,Riyadh,4,-5,Black,individual,0
Fourd,crossover,8,2005,"154,982 SAR",2012,"69,567 SAR",63783,4.05,4WD,PREMIUM,Riyadh,13,-3,Black,company,1
Huendae,sedan,4,2005,"54,911 SAR",2008,"39,556 SAR",22151,26.89,2WD,standard,Jeddah,5,3,White,individual,1
Mercetes,sedan,4,2000,"97,480 SAR",2007,"41,672 SAR",359530,4.15,2WD,PREMIUM,Jeddah,2,2,Black,individual,0
Honta,sedan,6,2004,,2010,"28,192 SAR",299110,14.45,2WD,STANDARD,Jeddah,2,2,Color Black,company,1
Shevy,suv,4,2005,,2010,"53,831 SAR",99933,7340.0mpl,2WD,standard,Makkah,9,3,Gray,individual,1
Masda,crossover,4,2004,"77,522 SAR",2004,"52,745 SAR",848,13.38,4WD,standard,Makkah,10,1,Black,company,0
Honta,suv,4,1999,"102,395 SAR",2001,"74,561 SAR",76428,12.18,2WD,premium,Riyadh,3,-5,Gray Color,individual,0
JournalMotors,sedan,4,2008,"97,897 SAR",2015,"43,943 SAR",129552,9.27,4WD,standard,Dhahran,8,2,Gray,individual,1
Huendae,suv,4,1997,"70,299 SAR",2002,"34,544 SAR",95954,7.96,2WD,STANDARD,Dhahran,4,3,Gray,individual,0
Shevy,sedan,6,1992,,1995,"35,211 SAR",54245,5.74,2WD,standard,Jeddah,4,2,White,individual,1
JournalMotors,crossover,4,2005,"92,251 SAR",2006,"62,941 SAR",8854,8.17,2WD,standard,Madinah,4,-2,Silver Color,individual,1
Toyoda,suv,6,2007,"102,833 SAR",2012,"61,494 SAR",49840,10.18,2WD,standard,Riyadh,3,3,Color Blue,individual,0
Shevy,crossover,4,2002,"121,702 SAR",2005,"68,676 SAR",28405,5800.0mpl,2WD,premium,Makkah,5,2,Gray,individual,0
Huendae,sedan,6,2006,,2008,"40,376 SAR",82281,15030.0mpl,2WD,standard,Riyadh,6,-2,Gray,individual,0
Huendae,suv,8,2000,,2004,"39,514 SAR",173056,8.47,2WD,standard,Riyadh,9,3,Gray,individual,0
BeEmW,sedan,4,2006,"94,096 SAR",2009,"58,850 SAR",105392,11.39,4WD,standard,Dhahran,3,1,Gray,individual,1
Huendae,sedan,4,2006,"56,009 SAR",2013,"29,110 SAR",150407,19.55,2WD,standard,Riyadh,4,1,Blue,individual,0
Fourd,suv,4,2007,,2011,"60,368 SAR",163491,3.1,2WD,standard,Madinah,4,3,White,individual,1
JournalMotors,suv,4,2001,"149,145 SAR",2003,"108,603 SAR",13640,5.85,2WD,premium,Dammam,3,1,Blue,company,1
Nesshan,suv,4,2000,"74,602 SAR",2002,"59,606 SAR",70719,16.37,2WD,STANDARD,Jeddah,1,-5,Brown,individual,1
Honta,suv,4,2004,,2009,"39,582 SAR",229739,10.54,2WD,standard,Jeddah,13,3,Red,company,1
Huendae,sedan,6,2007,"79,981 SAR",2012,"45,394 SAR",84984,20.95,2WD,PREMIUM,Dhahran,7,2,Color Black,individual,1
Fourd,sedan,4,2002,"86,930 SAR",2007,"38,649 SAR",110127,8.87,4WD,standard,Jeddah,6,2,Silver Color,individual,0
Fourd,suv,6,2000,,2003,"70,724 SAR",64669,4.53,4WD,standard,Riyadh,10,-2,Gray,individual,0
Honta,sedan,4,1999,"58,511 SAR",2003,"35,885 SAR",36131,20.19,4WD,standard,Madinah,9,3,White,individual,0
Huendae,suv,4,1993,"64,945 SAR",2000,"30,686 SAR",86634,14.72,2WD,standard,Makkah,4,-3,Silver,individual,0
Fourd,suv,8,2001,,2003,"88,655 SAR",34542,4.52,4WD,standard,Dhahran,1,2,Black,individual,0
Shevy,sedan,4,1999,"68,263 SAR",2008,"17,509 SAR",123438,6.36,2WD,standard,Makkah,10,2,Black,individual,0
Mercetes,crossover,8,1994,"103,871 SAR",1997,"58,614 SAR",25128,3.54,2WD,premium,Madinah,10,-5,Red,individual,0
Shevy,crossover,8,1999,,1999,"67,236 SAR",1246,5.03,4WD,standard,Jeddah,2,2,Silver,individual,0
JournalMotors,suv,8,2002,"108,662 SAR",2006,"57,555 SAR",70637,2310.0mpl,2WD,standard,Dhahran,5,-2,Gray,individual,1
Fourd,sedan,6,2006,"78,413 SAR",2008,"48,941 SAR",18758,8.36,2WD,standard,Riyadh,7,-2,White,individual,0
JournalMotors,sedan,4,1994,"74,194 SAR",1998,"41,585 SAR",82276,7650.0mpl,4WD,STANDARD,Jeddah,3,1,Gray Color,individual,0
Toyoda,sedan,4,2002,,2007,"44,112 SAR",41231,15280.0mpl,4WD,standard,Madinah,6,-2,Blue,individual,0
JournalMotors,sedan,8,2004,,2010,"32,219 SAR",81480,3.78,2WD,standard,Dammam,11,3,Red,individual,0
Toyoda,crossover,4,2001,,2008,"52,925 SAR",130832,14.71,2WD,premium,Riyadh,8,3,White,company,0
Toyoda,sedan,4,2002,"62,093 SAR",2006,"39,812 SAR",34450,14.19,2WD,standard,Dammam,4,2,White,individual,1
Mercetes,crossover,6,2002,"86,930 SAR",2003,"56,487 SAR",36164,8.35,2WD,standard,Makkah,11,1,Black,company,0
Huendae,crossover,6,2002,"62,093 SAR",2004,"42,834 SAR",43555,11.61,2WD,standard,Makkah,5,3,Brown,company,0
Masda,sedan,4,2006,,2009,"38,426 SAR",47708,16.74,2WD,STANDARD,Dhahran,12,2,Gray Color,company,0
Fourd,crossover,4,2005,"92,251 SAR",2012,"39,437 SAR",89173,5.57,2WD,standard,Madinah,6,-2,Brown,company,0
Shevy,crossover,4,2001,,2005,"70,220 SAR",94138,3250.0mpl,2WD,premium,Dhahran,3,-5,Silver,individual,1
Nesshan,suv,6,1995,"67,569 SAR",2001,"31,846 SAR",235395,10020.0mpl,2WD,STANDARD,Dammam,4,1,Gray,individual,1
Fourd,sedan,4,2006,"109,778 SAR",2013,"46,930 SAR",132787,7.03,2WD,premium,Riyadh,10,2,White Color,individual,0
Huendae,sedan,4,2002,,2006,"46,649 SAR",28672,15.24,2WD,PREMIUM,Riyadh,7,2,Gray,individual,1
Toyoda,suv,8,2001,"91,313 SAR",2006,"46,687 SAR",210022,8.23,2WD,standard,Jeddah,4,3,White,individual,0
JournalMotors,sedan,4,1998,,2002,"40,512 SAR",37352,10.97,4WD,STANDARD,Dammam,4,1,Silver,individual,0
Huendae,crossover,4,2007,,2010,"59,262 SAR",53689,17030.0mpl,4WD,STANDARD,Dhahran,6,2,White,individual,1
Geep,sedan,6,1999,"95,569 SAR",2004,"44,614 SAR",101107,7550.0mpl,2WD,premium,Jeddah,7,3,Gray,individual,1
Toyoda,suv,6,2004,"96,902 SAR",2010,"50,021 SAR",50047,6970.0mpl,2WD,standard,Dammam,4,4,Silver,individual,1
Nesshan,sedan,4,1999,"48,759 SAR",2004,"27,673 SAR",92264,19.92,2WD,standard,Dammam,4,2,Black,individual,1
Shevy,sedan,4,2003,"73,890 SAR",2009,"29,850 SAR",313766,9830.0mpl,2WD,standard,Madinah,10,1,White,individual,1
Shevy,suv,4,1997,"98,419 SAR",2001,"52,129 SAR",74054,6.53,2WD,standard,Dhahran,5,-2,Red Color,company,1
Toyoda,sedan,6,2005,"65,893 SAR",2010,"35,463 SAR",56290,12.0,2WD,standard,Dhahran,5,3,Gray Color,individual,0
JournalMotors,suv,4,2004,,2008,"57,029 SAR",93071,3510.0mpl,2WD,standard,Dammam,4,2,Brown,company,0
Shevy,crossover,6,2002,"86,930 SAR",2004,"54,121 SAR",76703,5.03,2WD,standard,Makkah,7,1,White Color,individual,1
Huendae,suv,8,2003,"79,168 SAR",2007,"49,044 SAR",30769,7580.0mpl,2WD,standard,Makkah,3,-3,White,individual,0
Toyoda,crossover,4,2002,,2008,"42,415 SAR",141672,17550.0mpl,2WD,standard,Dammam,5,-3,Red,individual,0
Nesshan,crossover,6,2003,"76,001 SAR",2010,"37,705 SAR",88497,11.48,4WD,standard,Dammam,7,2,White,individual,1
Honta,suv,4,2003,,2007,"48,554 SAR",51072,15.56,2WD,STANDARD,Jeddah,10,3,Blue,company,0
JournalMotors,suv,4,2007,,2013,"68,213 SAR",238181,6.19,2WD,PREMIUM,Dammam,5,3,White Color,individual,0
Wolksvagon,sedan,4,2002,"62,093 SAR",2007,"36,760 SAR",83214,15400.0mpl,2WD,standard,Dhahran,4,2,Gray Color,individual,0
Shevy,suv,4,2002,,2005,"61,317 SAR",62851,7.29,2WD,standard,Makkah,9,-3,Color Black,individual,0
Fourd,sedan,8,2000,"83,554 SAR",2005,"35,202 SAR",223197,8400.0mpl,4WD,STANDARD,Riyadh,7,-5,Red,individual,1
Huendae,suv,6,1999,"102,395 SAR",2003,"63,433 SAR",73754,9.99,2WD,premium,Jeddah,3,3,White,individual,0
Mercetes,sedan,4,2007,,2011,"48,550 SAR",153569,7.01,4WD,standard,Dammam,3,4,Silver,individual,0
Huendae,suv,6,2001,"106,532 SAR",2001,"80,538 SAR",951,11.97,2WD,premium,Jeddah,2,2,Color Black,individual,0
Masda,suv,8,2000,"74,602 SAR",2006,"39,166 SAR",52164,7.88,2WD,standard,Dhahran,1,-2,Black,individual,0
Honta,crossover,4,2003,,2008,"45,532 SAR",215722,17.31,4WD,standard,Madinah,2,-3,Silver,individual,1
Honta,sedan,4,1994,,1996,"40,214 SAR",16093,15.8,4WD,STANDARD,Riyadh,4,-2,Black,individual,0
Honta,suv,4,2003,"133,003 SAR",2007,"73,970 SAR",181850,12540.0mpl,4WD,premium,Riyadh,7,2,Gray,individual,1
Shevy,suv,6,1995,"132,436 SAR",2001,"53,785 SAR",292878,3.68,2WD,PREMIUM,Jeddah,4,-2,Gray,individual,0
Shevy,suv,6,2003,,2005,"72,637 SAR",25031,4620.0mpl,2WD,STANDARD,Makkah,10,-2,Black,company,1
Huendae,suv,4,2001,,2006,"45,702 SAR",40205,16.19,2WD,standard,Makkah,3,3,Gray,individual,0
Wolksvagon,sedan,4,2002,"74,511 SAR",2005,"53,443 SAR",53298,13540.0mpl,4WD,standard,Madinah,5,-2,Gray,company,1
JournalMotors,suv,4,2001,"127,838 SAR",2006,"56,836 SAR",54843,5.52,4WD,standard,Makkah,7,2,White,individual,0
Fourd,suv,4,2000,"125,332 SAR",2006,"50,900 SAR",299451,3.99,4WD,standard,Dhahran,10,1,Black,individual,0
JournalMotors,sedan,6,2001,,2002,"53,841 SAR",42899,7920.0mpl,2WD,STANDARD,Jeddah,3,2,White,individual,1
Shevy,suv,4,2008,"171,320 SAR",2011,"96,944 SAR",112143,6.9,2WD,PREMIUM,Riyadh,2,-3,Blue,individual,0
Toyoda,sedan,8,1992,"50,937 SAR",1996,"29,549 SAR",177614,11.41,2WD,standard,Makkah,4,2,Gray,company,0
Shevy,suv,4,2001,"149,145 SAR",2007,"60,571 SAR",200174,5.88,2WD,PREMIUM,Makkah,8,1,Color Black,individual,0
JournalMotors,crossover,6,2002,"146,043 SAR",2005,"86,532 SAR",30286,3.92,4WD,premium,Jeddah,8,3,Brown,company,1
JournalMotors,suv,8,1994,,1995,"57,091 SAR",51401,2.11,2WD,standard,Madinah,13,2,White,individual,0
Wolksvagon,sedan,4,1996,,2003,"41,743 SAR",294078,15.16,2WD,premium,Riyadh,5,2,Gray,company,0
Fourd,sedan,4,2002,"72,441 SAR",2009,"32,516 SAR",72971,3460.0mpl,2WD,STANDARD,Makkah,4,1,White Color,individual,1
Masda,sedan,4,2003,"63,334 SAR",2012,"18,763 SAR",168028,20.66,4WD,standard,Dhahran,6,4,Color Black,company,0
Toyoda,sedan,4,2000,"83,554 SAR",2002,"69,442 SAR",45581,23460.0mpl,2WD,premium,Riyadh,6,2,Gray,individual,0
BeEmW,sedan,6,1998,"66,925 SAR",2002,"37,511 SAR",72512,8.0,2WD,standard,Dhahran,1,1,White,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2008,"37,494 SAR",39412,20830.0mpl,2WD,standard,Madinah,7,3,White,company,0
Huendae,sedan,4,2000,,2002,"41,933 SAR",36929,22.3,2WD,STANDARD,Dhahran,3,3,Gray,individual,0
Wolksvagon,suv,8,1999,"105,321 SAR",2005,"54,503 SAR",95547,5190.0mpl,4WD,STANDARD,Makkah,11,-2,Gray,company,0
JournalMotors,crossover,4,2000,"100,265 SAR",2001,"68,581 SAR",9031,6520.0mpl,4WD,standard,Dhahran,9,3,Color Blue,individual,0
Honta,suv,4,1997,"84,359 SAR",2004,"44,288 SAR",151666,9.3,4WD,standard,Makkah,1,-5,Silver,individual,0
Shevy,suv,4,1998,"100,387 SAR",2004,"42,915 SAR",116863,3.63,2WD,standard,Jeddah,4,2,Silver,individual,0
