Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Toyoda,crossover,4,2005,"110,701 SAR",2011,"70,018 SAR",128050,16.17,2WD,premium,Jeddah,3,2,White,individual,0
Toyoda,sedan,4,2000,"59,681 SAR",2002,"47,121 SAR",79845,21.48,2WD,standard,Riyadh,7,1,Gray,individual,0
Fourd,crossover,4,1998,"80,310 SAR",2002,"40,512 SAR",73483,4.44,2WD,standard,Riyadh,12,2,Gray,company,0
Honta,crossover,6,2001,"60,875 SAR",2002,"51,135 SAR",6895,7.31,2WD,standard,Dhahran,2,2,Gray,individual,0
Huendae,sedan,6,1994,"44,163 SAR",2000,"21,910 SAR",123301,12.88,2WD,standard,Riyadh,6,2,Silver,individual,1
Toyoda,crossover,4,2008,"83,912 SAR",2016,"28,877 SAR",316328,14.01,2WD,standard,Jeddah,3,1,Black,individual,1
Honta,crossover,8,1998,"57,364 SAR",2004,"24,394 SAR",313842,10.52,2WD,standard,Dhahran,4,1,Silver,individual,0
JournalMotors,suv,8,2007,"119,972 SAR",2009,"74,880 SAR",46666,3.02,2WD,standard,Dammam,12,3,Silver,company,0
Masda,sedan,4,1991,"41,616 SAR",1998,"21,575 SAR",267499,15.73,2WD,standard,Dhahran,10,2,Blue,individual,1
Nesshan,sedan,4,2006,"56,009 SAR",2010,"31,227 SAR",78866,12.67,2WD,standard,Jeddah,7,3,Black,individual,0
Wolksvagon,sedan,4,1997,"56,239 SAR",2006,"19,208 SAR",156236,16.89,2WD,standard,Jeddah,10,2,Blue,individual,0
JournalMotors,sedan,4,2001,"71,021 SAR",2007,"28,843 SAR",299473,6.1,2WD,standard,Jeddah,4,3,Gray,individual,0
Huendae,suv,4,2005,"82,367 SAR",2009,"51,026 SAR",70688,14.15,2WD,standard,Jeddah,3,1,Gray,company,0
Huendae,sedan,4,2004,"53,834 SAR",2005,"42,733 SAR",7065,11.62,2WD,standard,Dammam,7,1,White,individual,1
Shevy,sedan,4,2007,"79,981 SAR",2010,"47,640 SAR",137797,7.12,2WD,standard,Makkah,1,2,Red,individual,0
Toyoda,suv,4,2001,"109,576 SAR",2003,"91,989 SAR",36543,10.14,4WD,standard,Makkah,2,3,White,individual,0
JournalMotors,sedan,4,2000,"97,480 SAR",2005,"48,155 SAR",108505,7.88,2WD,premium,Jeddah,3,2,Gray,individual,0
Fourd,crossover,4,1993,"122,202 SAR",1994,"97,517 SAR",22336,9.48,4WD,premium,Riyadh,2,2,Silver,individual,1
JournalMotors,sedan,6,2006,"94,096 SAR",2008,"58,730 SAR",20340,8.03,4WD,standard,Jeddah,9,2,Gray,individual,0
Honta,sedan,4,2008,"58,272 SAR",2012,"35,649 SAR",159038,20.62,2WD,standard,Dammam,4,3,Blue,individual,1
Honta,sedan,4,1997,"65,612 SAR",2004,"34,446 SAR",66150,13.45,2WD,premium,Riyadh,1,3,Gray,individual,0
Nesshan,suv,4,2004,"80,752 SAR",2010,"40,063 SAR",109552,12.72,2WD,standard,Dammam,7,2,White,individual,1
Honta,suv,4,1997,"70,299 SAR",2004,"31,555 SAR",131731,11.77,2WD,standard,Jeddah,9,4,Gray,company,0
Shevy,sedan,4,1999,"95,569 SAR",2004,"44,850 SAR",245482,6.43,2WD,premium,Dhahran,3,3,Silver,individual,0
Shevy,sedan,4,1996,"64,326 SAR",2000,"37,857 SAR",83101,9.92,2WD,standard,Dhahran,1,3,Black,individual,1
Fourd,suv,8,1994,"155,807 SAR",1995,"106,571 SAR",7756,4.25,4WD,premium,Madinah,7,3,Black,individual,0
Mercetes,sedan,4,2007,"95,978 SAR",2012,"42,671 SAR",87672,4.79,4WD,standard,Dhahran,5,2,Black,individual,0
Nesshan,sedan,4,2006,"56,009 SAR",2012,"27,655 SAR",252666,21.48,2WD,standard,Riyadh,11,1,Silver,individual,0
Shevy,crossover,4,2004,"108,530 SAR",2009,"50,665 SAR",96615,6.14,4WD,standard,Riyadh,8,2,Blue,individual,1
Geep,sedan,4,1998,"80,310 SAR",2001,"50,354 SAR",20824,12.3,4WD,standard,Makkah,3,2,Gray,individual,0
Wolksvagon,crossover,4,2008,"83,912 SAR",2012,"53,802 SAR",84316,11.15,2WD,standard,Madinah,9,1,Red,individual,1
Huendae,suv,4,1995,"94,597 SAR",2000,"48,809 SAR",103552,14.03,2WD,premium,Dhahran,13,2,Black,individual,1
Huendae,suv,6,2000,"74,602 SAR",2006,"37,207 SAR",228935,13.7,2WD,standard,Madinah,3,1,Black,company,0
Masda,sedan,6,2003,"52,779 SAR",2005,"38,432 SAR",78371,9.31,2WD,standard,Makkah,3,2,Gray,individual,0
Shevy,sedan,6,2000,"83,554 SAR",2003,"47,149 SAR",65213,5.52,4WD,standard,Riyadh,6,2,White,individual,0
Toyoda,crossover,4,1996,"79,397 SAR",1996,"75,930 SAR",1129,15.55,4WD,standard,Dhahran,1,1,Blue,individual,1
Nesshan,suv,4,2002,"93,139 SAR",2007,"47,828 SAR",60902,18.35,4WD,standard,Jeddah,11,4,Black,individual,0
Honta,sedan,8,2007,"79,981 SAR",2010,"47,271 SAR",126880,13.4,2WD,premium,Dammam,6,4,Black,individual,1
JournalMotors,sedan,4,1996,"64,326 SAR",2003,"27,430 SAR",254923,6.81,2WD,standard,Madinah,5,1,Black,individual,1
Shevy,crossover,6,2003,"88,668 SAR",2005,"58,109 SAR",15311,5.83,2WD,standard,Dhahran,9,2,Silver,individual,1
Geep,sedan,4,2005,"76,875 SAR",2009,"40,718 SAR",33739,7.76,2WD,standard,Dammam,6,2,Gray,individual,1
Shevy,suv,8,2001,"106,532 SAR",2005,"53,740 SAR",51512,1.79,2WD,standard,Dammam,4,3,Black,individual,0
Fourd,sedan,4,1998,"66,925 SAR",2003,"29,754 SAR",85771,5.76,2WD,standard,Madinah,9,1,Silver,company,0
Mercetes,suv,6,1994,"92,742 SAR",2001,"37,664 SAR",274926,3.86,2WD,standard,Riyadh,6,1,Blue,individual,0
JournalMotors,sedan,6,2002,"72,441 SAR",2007,"28,986 SAR",255641,4.78,2WD,standard,Riyadh,5,2,Brown,individual,0
Shevy,suv,4,1996,"115,787 SAR",2001,"51,478 SAR",53852,4.61,4WD,standard,Dhahran,4,2,Black,company,0
Nesshan,crossover,4,1997,"56,239 SAR",1998,"44,642 SAR",8241,11.17,2WD,standard,Makkah,6,2,Black,individual,1
BeEmW,suv,4,2001,"106,532 SAR",2004,"60,116 SAR",31729,7.59,2WD,standard,Makkah,4,2,Gray,individual,0
Shevy,suv,4,1998,"100,387 SAR",2001,"50,983 SAR",160174,4.17,2WD,standard,Dammam,9,2,White,individual,0
Toyoda,suv,4,1999,"87,767 SAR",2004,"52,484 SAR",46663,13.89,2WD,standard,Dhahran,2,2,Gray,individual,0
Toyoda,suv,4,2003,"114,002 SAR",2006,"77,874 SAR",60510,6.9,4WD,standard,Dhahran,5,1,Black,individual,0
Fourd,sedan,4,2002,"86,930 SAR",2009,"43,356 SAR",65702,8.34,4WD,standard,Jeddah,2,1,Silver,individual,1
Mercetes,suv,4,1999,"102,395 SAR",2005,"48,637 SAR",54228,6.32,2WD,standard,Riyadh,2,3,Red,company,0
Honta,sedan,4,1995,"63,065 SAR",1998,"41,103 SAR",126065,22.28,2WD,premium,Riyadh,8,3,Silver,company,0
Honta,suv,4,2000,"89,522 SAR",2005,"41,791 SAR",200718,9.22,4WD,standard,Dhahran,6,3,Silver,individual,0
Toyoda,suv,6,2003,"114,002 SAR",2011,"35,397 SAR",104662,9.98,4WD,standard,Dhahran,5,2,Silver,individual,0
Huendae,suv,4,2006,"84,014 SAR",2007,"70,571 SAR",9852,14.96,2WD,standard,Jeddah,2,2,Blue,individual,0
Fourd,crossover,8,2006,"158,081 SAR",2011,"66,768 SAR",53573,2.47,4WD,premium,Dhahran,4,4,White,individual,0
Masda,suv,4,1993,"90,924 SAR",1996,"63,010 SAR",20857,10.29,2WD,premium,Dhahran,0,2,Blue,individual,0
Nesshan,sedan,4,2000,"69,628 SAR",2003,"53,077 SAR",55370,19.56,2WD,premium,Makkah,2,3,Silver,individual,0
Honta,sedan,4,2004,"64,601 SAR",2008,"44,022 SAR",39371,22.39,4WD,standard,Jeddah,1,3,Gray,individual,0
Masda,suv,4,2003,"95,002 SAR",2007,"64,739 SAR",44121,15.9,4WD,standard,Riyadh,2,2,Black,individual,0
Shevy,sedan,4,1995,"75,678 SAR",1996,"48,916 SAR",51495,3.59,4WD,standard,Makkah,4,1,Blue,individual,1
Wolksvagon,suv,4,2000,"89,522 SAR",2001,"82,360 SAR",19521,11.17,2WD,standard,Madinah,2,1,Gray,company,0
Shevy,crossover,4,1993,"72,739 SAR",1997,"42,808 SAR",62590,6.37,2WD,standard,Makkah,1,3,Gray,individual,1
Shevy,crossover,4,1996,"77,191 SAR",2003,"32,999 SAR",79606,6.6,2WD,standard,Dammam,6,1,Black,company,0
Geep,sedan,8,2004,"75,368 SAR",2009,"33,508 SAR",97940,4.86,2WD,standard,Jeddah,9,3,Blue,individual,0
Huendae,crossover,8,1993,"51,956 SAR",1997,"30,416 SAR",72609,7.21,2WD,standard,Makkah,7,2,White,company,1
Masda,sedan,4,2001,"50,729 SAR",2005,"29,556 SAR",158745,18.66,2WD,standard,Makkah,5,3,Gray,company,0
Toyoda,sedan,8,2004,"64,601 SAR",2011,"33,431 SAR",125966,7.59,2WD,standard,Riyadh,5,2,Blue,company,0
Honta,sedan,6,2005,"65,893 SAR",2014,"17,746 SAR",306945,9.05,4WD,standard,Makkah,7,1,Gray,company,0
Huendae,suv,4,1997,"70,299 SAR",2004,"33,216 SAR",65195,13.67,2WD,standard,Makkah,4,2,White,individual,0
JournalMotors,suv,8,2005,"115,313 SAR",2009,"58,169 SAR",26420,3.89,2WD,standard,Dammam,7,3,Black,individual,0
Nesshan,sedan,4,2001,"50,729 SAR",2010,"14,345 SAR",401479,13.0,2WD,standard,Dhahran,11,3,Gray,individual,1
Huendae,suv,6,1999,"73,139 SAR",2000,"52,528 SAR",21122,12.47,2WD,standard,Jeddah,7,4,Red,individual,0
Geep,suv,4,2003,"110,836 SAR",2003,"71,642 SAR",1162,5.6,2WD,standard,Riyadh,10,2,Gray,individual,1
Wolksvagon,suv,6,2005,"138,376 SAR",2005,"103,117 SAR",975,5.95,2WD,premium,Jeddah,12,1,White,individual,0
Shevy,sedan,4,2002,"72,441 SAR",2005,"45,420 SAR",57166,7.36,2WD,standard,Jeddah,1,3,Silver,individual,0
Honta,suv,4,2007,"85,694 SAR",2012,"46,205 SAR",92458,16.81,2WD,standard,Jeddah,8,4,White,company,1
Shevy,sedan,8,1999,"68,263 SAR",2001,"38,452 SAR",88777,4.59,2WD,standard,Jeddah,12,4,Black,individual,0
Honta,crossover,4,2002,"74,511 SAR",2006,"47,982 SAR",45598,15.25,4WD,standard,Jeddah,9,2,Gray,individual,1
JournalMotors,sedan,4,2005,"76,875 SAR",2009,"38,779 SAR",38332,8.82,2WD,standard,Jeddah,6,2,White,individual,0
JournalMotors,suv,6,2005,"115,313 SAR",2008,"72,120 SAR",116930,4.84,2WD,standard,Jeddah,2,1,Silver,company,1
Huendae,suv,4,2001,"106,532 SAR",2005,"62,366 SAR",95664,10.96,2WD,premium,Jeddah,5,2,Gray,individual,1
Toyoda,suv,4,2003,"95,002 SAR",2008,"51,002 SAR",197832,10.51,2WD,standard,Madinah,7,1,Gray,company,1
Fourd,sedan,4,2007,"95,978 SAR",2014,"41,030 SAR",60285,13.48,4WD,standard,Madinah,9,1,Brown,individual,0
JournalMotors,suv,4,2004,"158,274 SAR",2008,"84,276 SAR",148529,7.32,2WD,premium,Dhahran,3,2,Black,individual,0
Honta,suv,4,2004,"96,902 SAR",2006,"73,532 SAR",40937,15.58,4WD,standard,Jeddah,6,2,White,individual,0
Fourd,crossover,4,2006,"94,096 SAR",2009,"55,753 SAR",52409,8.67,2WD,standard,Riyadh,11,1,White,individual,1
Huendae,suv,4,2003,"79,168 SAR",2008,"36,957 SAR",215260,12.93,2WD,standard,Dammam,6,2,Blue,individual,0
Huendae,sedan,8,1995,"54,055 SAR",2000,"26,562 SAR",48051,12.13,4WD,standard,Dammam,9,2,Silver,individual,0
JournalMotors,suv,6,2005,"115,313 SAR",2013,"29,577 SAR",90552,6.24,2WD,standard,Makkah,5,3,Silver,individual,0
Fourd,sedan,4,2003,"88,668 SAR",2011,"22,743 SAR",146980,7.58,4WD,standard,Riyadh,11,1,Black,individual,0
Masda,sedan,4,2001,"60,875 SAR",2003,"44,094 SAR",43258,11.81,4WD,standard,Riyadh,8,1,Blue,individual,1
Masda,sedan,6,2001,"50,729 SAR",2008,"22,770 SAR",118974,14.87,2WD,standard,Dhahran,8,4,White,company,0
Masda,sedan,6,2005,"54,911 SAR",2010,"32,897 SAR",190076,17.27,2WD,standard,Jeddah,1,2,Silver,individual,1
Toyoda,sedan,4,2004,"64,601 SAR",2007,"46,114 SAR",56166,20.56,2WD,standard,Dhahran,5,4,White,individual,0
Masda,sedan,4,2003,"88,668 SAR",2008,"50,325 SAR",78529,18.27,4WD,premium,Jeddah,4,1,Silver,individual,1
Huendae,sedan,6,2003,"73,890 SAR",2003,"58,374 SAR",1169,17.82,2WD,premium,Dammam,2,4,Silver,individual,0
JournalMotors,suv,6,2006,"141,144 SAR",2006,"86,671 SAR",891,3.86,4WD,standard,Madinah,4,4,Gray,individual,1
Wolksvagon,suv,4,1995,"97,300 SAR",2002,"45,443 SAR",293073,8.09,4WD,standard,Madinah,12,4,Red,company,0
Shevy,sedan,4,1996,"108,068 SAR",2001,"45,644 SAR",218201,8.33,4WD,premium,Jeddah,8,1,Silver,individual,0
Toyoda,crossover,6,1994,"63,595 SAR",1998,"38,942 SAR",166759,12.99,2WD,standard,Riyadh,3,4,Blue,individual,0
Nesshan,suv,6,1998,"71,705 SAR",2000,"51,938 SAR",38784,10.88,2WD,standard,Madinah,5,1,Red,individual,1
Geep,suv,4,2000,"104,443 SAR",2007,"44,649 SAR",83401,6.01,2WD,standard,Madinah,5,2,Red,company,0
Fourd,suv,4,2004,"113,052 SAR",2009,"50,262 SAR",114280,6.97,2WD,standard,Madinah,7,1,White,company,0
Honta,sedan,8,1994,"44,163 SAR",1997,"29,002 SAR",109786,10.22,2WD,standard,Makkah,3,4,Black,company,1
Toyoda,sedan,4,2000,"59,681 SAR",2001,"51,639 SAR",39822,19.04,2WD,standard,Riyadh,8,3,Black,individual,0
Wolksvagon,crossover,4,2002,"104,316 SAR",2006,"70,778 SAR",70196,8.09,2WD,premium,Dammam,2,1,Gray,company,0
Huendae,suv,4,1993,"77,935 SAR",1999,"36,824 SAR",75509,10.93,4WD,standard,Dhahran,11,2,Blue,company,0
JournalMotors,sedan,8,2001,"85,225 SAR",2007,"42,505 SAR",68142,5.78,4WD,standard,Makkah,3,3,White,individual,1
Shevy,suv,4,2005,"115,313 SAR",2014,"28,098 SAR",350595,5.9,2WD,standard,Jeddah,11,3,Silver,individual,0
JournalMotors,sedan,4,2004,"90,442 SAR",2006,"56,449 SAR",36867,8.62,4WD,standard,Jeddah,4,1,White,individual,0
Fourd,suv,6,2001,"106,532 SAR",2003,"63,167 SAR",73985,3.71,2WD,standard,Madinah,7,1,White,individual,0
JournalMotors,sedan,4,2003,"88,668 SAR",2008,"43,801 SAR",101022,10.97,4WD,standard,Madinah,2,3,Silver,individual,0
Huendae,suv,8,2000,"104,443 SAR",2005,"48,757 SAR",226533,7.78,2WD,premium,Riyadh,7,2,Black,company,0
Wolksvagon,sedan,4,2006,"67,211 SAR",2011,"39,690 SAR",203326,17.45,2WD,standard,Riyadh,12,2,White,individual,1
Toyoda,sedan,8,2000,"83,554 SAR",2003,"63,417 SAR",71225,8.84,2WD,premium,Makkah,1,3,Black,individual,0
Fourd,crossover,4,2007,"95,978 SAR",2009,"59,904 SAR",45910,10.75,2WD,standard,Dammam,9,1,Black,individual,0
Huendae,suv,4,2003,"79,168 SAR",2009,"37,406 SAR",95111,11.46,2WD,standard,Jeddah,9,1,Black,individual,0
Wolksvagon,sedan,4,1999,"58,511 SAR",2003,"33,943 SAR",154459,9.33,2WD,standard,Madinah,10,3,Red,individual,0
Toyoda,crossover,4,2003,"76,001 SAR",2005,"60,293 SAR",24449,12.07,2WD,standard,Dhahran,5,2,Black,individual,1
BeEmW,suv,6,1992,"89,141 SAR",1995,"50,302 SAR",35313,3.49,2WD,standard,Dammam,11,2,Blue,individual,0
JournalMotors,sedan,6,2006,"94,096 SAR",2009,"52,965 SAR",107704,4.56,4WD,standard,Riyadh,6,2,Gray,individual,1
Fourd,sedan,4,1997,"91,858 SAR",2003,"39,269 SAR",68739,9.69,2WD,premium,Dhahran,5,2,Black,individual,0
Fourd,sedan,8,2008,"81,581 SAR",2012,"43,211 SAR",53208,4.49,2WD,standard,Jeddah,9,3,Blue,individual,1
Honta,sedan,8,2006,"78,413 SAR",2011,"40,458 SAR",95008,10.22,2WD,premium,Dammam,4,2,Gray,individual,1
Toyoda,crossover,4,2008,"83,912 SAR",2013,"45,161 SAR",114379,13.6,2WD,standard,Jeddah,8,3,Silver,individual,0
Geep,suv,4,2002,"108,662 SAR",2007,"48,190 SAR",245953,4.92,2WD,standard,Dhahran,6,3,White,individual,1
Shevy,sedan,4,2005,"76,875 SAR",2012,"32,864 SAR",146580,6.52,2WD,standard,Jeddah,8,2,Red,individual,0
Toyoda,crossover,4,2003,"76,001 SAR",2010,"39,330 SAR",52277,14.35,2WD,standard,Riyadh,8,3,Black,company,0
Honta,sedan,6,2005,"54,911 SAR",2013,"16,345 SAR",48505,14.34,2WD,standard,Dhahran,10,2,White,individual,1
Geep,sedan,4,1993,"72,739 SAR",1998,"29,186 SAR",160047,7.33,4WD,standard,Riyadh,4,4,Black,individual,0
Fourd,crossover,4,1998,"80,310 SAR",2001,"45,318 SAR",29217,8.31,2WD,standard,Makkah,5,2,Black,individual,0
Masda,sedan,4,1998,"47,803 SAR",2003,"30,146 SAR",31485,23.06,2WD,standard,Makkah,3,1,Black,company,1
Honta,suv,4,2002,"77,616 SAR",2009,"38,323 SAR",325385,18.26,2WD,standard,Makkah,4,1,Black,individual,0
Huendae,suv,4,1994,"66,244 SAR",1997,"45,907 SAR",53336,14.05,2WD,standard,Madinah,3,1,Black,individual,0
JournalMotors,crossover,4,1995,"75,678 SAR",2001,"33,969 SAR",51217,6.56,2WD,standard,Dhahran,4,3,Silver,individual,1
Huendae,sedan,8,2009,"71,325 SAR",2014,"33,296 SAR",235411,12.3,4WD,standard,Makkah,10,2,Red,individual,0
Shevy,sedan,4,2004,"75,368 SAR",2007,"47,255 SAR",70265,12.23,2WD,standard,Makkah,2,3,Black,company,0
Nesshan,crossover,8,2008,"83,912 SAR",2017,"23,789 SAR",207822,8.26,4WD,standard,Dhahran,4,1,Black,individual,0
Shevy,crossover,4,1994,"89,033 SAR",1996,"58,657 SAR",95549,8.91,4WD,standard,Madinah,1,2,Silver,company,0
Huendae,sedan,4,1998,"66,925 SAR",2003,"32,558 SAR",254045,20.37,2WD,premium,Riyadh,7,1,Blue,individual,0
Nesshan,crossover,6,2003,"76,001 SAR",2009,"35,820 SAR",292613,12.04,4WD,standard,Madinah,5,1,Silver,company,1
Nesshan,suv,4,2003,"133,003 SAR",2011,"46,085 SAR",193982,16.1,4WD,premium,Jeddah,2,3,Red,individual,0
Toyoda,suv,4,2002,"111,767 SAR",2008,"57,839 SAR",50557,8.73,4WD,standard,Dammam,10,2,Gray,individual,0
Toyoda,sedan,4,2000,"71,618 SAR",2004,"43,733 SAR",41095,13.28,4WD,standard,Makkah,4,3,Blue,individual,0
BeEmW,suv,4,2008,"122,372 SAR",2010,"72,559 SAR",72636,5.59,2WD,standard,Dammam,4,3,Blue,company,0
Fourd,sedan,6,2006,"78,413 SAR",2011,"34,862 SAR",81229,5.94,2WD,standard,Jeddah,8,1,Blue,individual,0
Toyoda,crossover,4,2005,"79,072 SAR",2008,"51,313 SAR",113469,9.07,2WD,standard,Madinah,9,2,White,company,0
Shevy,crossover,8,1999,"81,916 SAR",2002,"46,225 SAR",67155,3.32,2WD,standard,Dhahran,5,2,Red,individual,0
Geep,crossover,4,1993,"122,202 SAR",2000,"52,241 SAR",133467,4.42,4WD,premium,Riyadh,10,1,Silver,company,0
Huendae,sedan,6,2003,"63,334 SAR",2006,"43,451 SAR",58313,18.06,4WD,standard,Dhahran,11,3,Gray,individual,0
Toyoda,sedan,4,1995,"75,678 SAR",1997,"62,896 SAR",38913,15.43,2WD,premium,Riyadh,9,2,Gray,individual,0
Shevy,sedan,4,2004,"75,368 SAR",2005,"51,422 SAR",31571,8.0,2WD,standard,Makkah,10,1,Black,company,1
Fourd,suv,4,2001,"106,532 SAR",2006,"55,258 SAR",117689,6.43,2WD,standard,Makkah,3,2,Gray,individual,1
Huendae,suv,8,2009,"89,156 SAR",2013,"52,470 SAR",172066,7.9,2WD,standard,Makkah,3,2,Black,individual,0
Huendae,sedan,4,1997,"46,866 SAR",2006,"14,615 SAR",163724,26.47,2WD,standard,Dhahran,4,2,Black,individual,0
JournalMotors,suv,4,2006,"117,620 SAR",2014,"28,661 SAR",348458,6.48,2WD,standard,Makkah,8,2,Silver,individual,0
Toyoda,suv,8,1998,"86,046 SAR",2004,"42,302 SAR",261767,6.45,2WD,standard,Dammam,6,2,Red,company,0
Toyoda,sedan,8,2001,"60,875 SAR",2008,"31,502 SAR",139677,8.16,2WD,standard,Riyadh,5,1,White,individual,0
JournalMotors,suv,8,2005,"115,313 SAR",2009,"61,078 SAR",42641,3.06,2WD,standard,Jeddah,4,2,Black,company,1
JournalMotors,crossover,8,2003,"106,402 SAR",2009,"47,761 SAR",137595,5.71,4WD,standard,Madinah,9,3,Silver,individual,1
JournalMotors,suv,4,2007,"119,972 SAR",2011,"60,519 SAR",82256,6.62,2WD,standard,Dhahran,4,2,Blue,individual,0
Nesshan,crossover,4,2004,"90,442 SAR",2008,"52,947 SAR",84933,14.7,2WD,premium,Dammam,10,3,Silver,company,1
Honta,suv,8,1994,"92,742 SAR",1995,"63,276 SAR",46560,9.78,2WD,premium,Dhahran,7,4,White,individual,0
Shevy,sedan,4,2002,"72,441 SAR",2007,"35,785 SAR",45871,6.51,2WD,standard,Makkah,1,3,Red,company,0
Toyoda,suv,4,2000,"89,522 SAR",2004,"54,529 SAR",198737,12.56,2WD,standard,Makkah,7,2,White,individual,1
Shevy,crossover,4,1996,"77,191 SAR",2002,"34,832 SAR",268688,7.18,2WD,standard,Makkah,2,1,Silver,company,0
JournalMotors,suv,4,2004,"158,274 SAR",2011,"75,180 SAR",132496,2.64,2WD,premium,Madinah,2,1,Black,individual,0
Masda,suv,4,1997,"70,299 SAR",2004,"33,216 SAR",84186,9.1,2WD,standard,Jeddah,4,1,Black,company,0
Shevy,crossover,4,2004,"90,442 SAR",2008,"43,342 SAR",70312,5.65,2WD,standard,Jeddah,9,4,Blue,company,0
Fourd,crossover,4,2003,"124,136 SAR",2005,"86,088 SAR",20819,11.47,2WD,premium,Makkah,1,1,Gray,individual,0
Shevy,suv,4,2005,"115,313 SAR",2012,"49,296 SAR",63970,6.07,2WD,standard,Jeddah,5,3,Brown,individual,0
JournalMotors,suv,4,2003,"155,170 SAR",2005,"107,610 SAR",35256,4.32,2WD,premium,Madinah,3,2,White,individual,0
JournalMotors,suv,4,1999,"122,874 SAR",2002,"73,189 SAR",28193,6.0,4WD,standard,Makkah,2,4,Brown,company,0
Honta,crossover,4,2009,"99,855 SAR",2009,"71,338 SAR",569,12.05,2WD,premium,Riyadh,6,2,Black,individual,1
Toyoda,sedan,8,2006,"67,211 SAR",2014,"20,869 SAR",111287,10.58,2WD,standard,Dammam,7,2,Red,individual,0
Honta,sedan,6,2007,"57,129 SAR",2008,"47,508 SAR",16657,19.89,2WD,standard,Riyadh,9,1,Blue,company,0
Nesshan,suv,6,2000,"104,443 SAR",2007,"49,349 SAR",66937,11.46,2WD,premium,Dammam,5,2,Blue,individual,0
Huendae,sedan,4,2005,"65,893 SAR",2008,"45,207 SAR",67260,21.78,4WD,standard,Madinah,4,2,Gray,individual,0
Shevy,suv,6,2000,"104,443 SAR",2004,"52,686 SAR",36538,3.19,2WD,standard,Makkah,7,3,Silver,individual,0
Geep,crossover,4,2006,"158,081 SAR",2014,"38,520 SAR",354598,5.9,4WD,premium,Dhahran,10,1,White,individual,0
Shevy,sedan,4,1993,"72,739 SAR",1997,"34,858 SAR",165283,6.59,4WD,standard,Jeddah,7,2,Gray,individual,0
Nesshan,sedan,4,2000,"49,734 SAR",2008,"15,509 SAR",176248,16.17,2WD,standard,Riyadh,5,2,Black,company,0
Masda,suv,8,2000,"74,602 SAR",2006,"35,249 SAR",119561,5.48,2WD,standard,Riyadh,10,2,White,individual,0
Masda,suv,8,1997,"84,359 SAR",2000,"49,983 SAR",145214,5.46,4WD,standard,Dhahran,8,2,White,individual,0
Toyoda,sedan,4,2002,"62,093 SAR",2008,"35,258 SAR",108491,19.73,2WD,standard,Madinah,9,4,Gray,company,1
Shevy,suv,4,2005,"115,313 SAR",2010,"48,704 SAR",178981,3.93,2WD,standard,Makkah,6,2,Black,individual,0
Honta,crossover,4,1998,"57,364 SAR",2001,"35,688 SAR",113673,14.27,2WD,standard,Riyadh,9,1,Gray,individual,1
Masda,crossover,4,2004,"77,522 SAR",2008,"52,827 SAR",87742,20.89,4WD,standard,Jeddah,1,1,Black,individual,0
JournalMotors,crossover,4,2004,"90,442 SAR",2011,"36,730 SAR",270874,9.91,2WD,standard,Dammam,5,2,Silver,individual,0
JournalMotors,sedan,6,2006,"78,413 SAR",2012,"35,383 SAR",293530,8.1,2WD,standard,Dhahran,2,1,Black,individual,0
Huendae,sedan,6,2002,"62,093 SAR",2007,"37,293 SAR",90994,20.07,4WD,standard,Riyadh,3,2,White,individual,0
JournalMotors,sedan,4,2002,"86,930 SAR",2007,"38,649 SAR",70599,6.81,4WD,standard,Dammam,4,3,Gray,individual,0
Fourd,crossover,4,2007,"95,978 SAR",2013,"41,030 SAR",139414,7.35,2WD,standard,Dhahran,5,3,Gray,company,0
Nesshan,crossover,4,2004,"77,522 SAR",2010,"44,768 SAR",123820,21.47,4WD,standard,Madinah,3,1,Blue,individual,0
Huendae,suv,6,2000,"74,602 SAR",2003,"44,202 SAR",35475,13.8,2WD,standard,Makkah,9,4,Gray,company,0
Toyoda,suv,6,1998,"120,465 SAR",2003,"68,075 SAR",111872,7.88,2WD,premium,Dammam,5,3,Black,individual,1
Huendae,suv,4,2005,"82,367 SAR",2011,"42,810 SAR",52060,15.38,2WD,standard,Dhahran,5,2,Red,individual,0
Toyoda,suv,6,1999,"105,321 SAR",2005,"51,778 SAR",108351,7.03,4WD,standard,Dammam,10,4,Red,company,0
Toyoda,suv,6,1993,"93,522 SAR",2001,"30,490 SAR",75709,6.57,4WD,standard,Makkah,5,1,White,individual,1
Fourd,suv,4,2006,"117,620 SAR",2011,"52,293 SAR",98130,5.96,2WD,standard,Dammam,6,2,Gray,individual,0
BeEmW,suv,8,2007,"119,972 SAR",2012,"53,339 SAR",104058,2.85,2WD,standard,Makkah,4,2,Gray,individual,0
Shevy,suv,6,2001,"127,838 SAR",2005,"64,487 SAR",84278,4.39,4WD,standard,Riyadh,6,2,Red,individual,0
Honta,sedan,4,2006,"56,009 SAR",2012,"30,566 SAR",43237,22.06,2WD,standard,Makkah,7,1,Blue,company,1
Masda,suv,4,1999,"87,767 SAR",2002,"52,003 SAR",129411,7.28,4WD,standard,Madinah,6,3,Blue,individual,0
JournalMotors,sedan,4,2004,"90,442 SAR",2009,"40,109 SAR",91916,12.34,4WD,standard,Jeddah,12,4,Gray,individual,1
