Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
JournalMotors,suv,4,2003,"110,836 SAR",2006,"65,671 SAR",29215,3.56,2WD,standard,Riyadh,8,2,Red,company,1
JournalMotors,suv,4,2001,"106,532 SAR",2003,"66,491 SAR",40407,5.28,2WD,standard,Makkah,6,2,Black,individual,0
Shevy,sedan,4,1995,"75,678 SAR",1999,"38,175 SAR",24077,9.27,4WD,standard,Makkah,11,1,White,company,0
Honta,crossover,8,1998,"68,837 SAR",2003,"33,741 SAR",214006,9.81,4WD,standard,Makkah,6,2,Silver,individual,1
Toyoda,sedan,8,2001,"60,875 SAR",2007,"35,003 SAR",130162,6.93,2WD,standard,Dammam,1,2,Silver,individual,0
Shevy,suv,8,2004,"113,052 SAR",2009,"47,749 SAR",191816,3.49,2WD,standard,Riyadh,8,2,Silver,individual,0
Shevy,sedan,6,1997,"91,858 SAR",2000,"51,835 SAR",69857,8.11,2WD,premium,Dhahran,4,3,Black,individual,0
Wolksvagon,crossover,4,2002,"74,511 SAR",2007,"42,106 SAR",51592,10.25,2WD,standard,Makkah,8,2,Black,individual,1
Honta,suv,4,2003,"79,168 SAR",2007,"46,347 SAR",77439,13.82,2WD,standard,Dhahran,6,3,Black,individual,1
JournalMotors,sedan,6,2003,"73,890 SAR",2010,"31,509 SAR",341059,6.95,2WD,standard,Dammam,5,2,Brown,company,1
Shevy,sedan,6,1999,"81,916 SAR",2005,"34,931 SAR",194333,5.91,4WD,standard,Riyadh,8,1,White,individual,1
Fourd,sedan,8,2005,"92,251 SAR",2008,"52,057 SAR",26846,3.51,4WD,standard,Madinah,5,2,Gray,individual,0
BeEmW,crossover,4,2003,"88,668 SAR",2008,"41,392 SAR",92023,4.23,2WD,standard,Madinah,6,2,Red,individual,1
Fourd,suv,4,2006,"141,144 SAR",2009,"79,647 SAR",30214,4.33,4WD,standard,Dammam,9,3,Red,individual,0
Honta,suv,4,2003,"79,168 SAR",2007,"46,347 SAR",84932,10.0,2WD,standard,Madinah,9,2,Black,individual,1
Honta,suv,8,1996,"82,705 SAR",2001,"40,641 SAR",105788,6.76,4WD,standard,Dammam,13,2,Black,individual,0
Huendae,suv,4,2003,"79,168 SAR",2010,"41,147 SAR",144988,16.73,2WD,standard,Madinah,4,1,Red,individual,0
JournalMotors,suv,6,2005,"115,313 SAR",2007,"71,972 SAR",20884,4.23,2WD,standard,Dammam,4,3,Black,individual,0
Shevy,sedan,4,1990,"95,961 SAR",1994,"51,096 SAR",151583,8.97,4WD,premium,Madinah,2,1,Gray,company,0
Fourd,sedan,8,2006,"109,778 SAR",2010,"55,377 SAR",95812,4.44,2WD,premium,Makkah,6,2,White,individual,0
Shevy,suv,4,2004,"135,663 SAR",2008,"65,013 SAR",73530,4.65,4WD,standard,Dhahran,11,4,Red,individual,0
Fourd,suv,4,1995,"94,597 SAR",1996,"75,488 SAR",11164,4.65,2WD,standard,Dhahran,1,2,Black,company,1
Honta,suv,4,1995,"67,569 SAR",1997,"53,837 SAR",20480,18.2,2WD,standard,Madinah,7,2,Silver,company,1
Fourd,sedan,4,2003,"88,668 SAR",2008,"39,421 SAR",49485,7.55,4WD,standard,Makkah,10,3,White,individual,0
Shevy,crossover,4,1998,"80,310 SAR",1999,"64,087 SAR",11322,5.55,2WD,standard,Dammam,2,1,Black,individual,1
JournalMotors,crossover,4,2002,"104,316 SAR",2007,"44,059 SAR",195365,8.84,4WD,standard,Riyadh,4,3,Black,company,0
Nesshan,crossover,4,2008,"83,912 SAR",2014,"41,432 SAR",198437,20.81,4WD,standard,Makkah,4,3,Black,individual,0
Honta,suv,8,2004,"96,902 SAR",2009,"47,617 SAR",108643,10.29,4WD,standard,Madinah,8,2,White,individual,0
Fourd,sedan,4,2004,"75,368 SAR",2006,"49,392 SAR",28526,8.79,2WD,standard,Dhahran,5,1,Black,company,1
Shevy,sedan,4,1998,"66,925 SAR",2003,"29,754 SAR",110850,10.2,2WD,standard,Madinah,4,3,Black,company,0
JournalMotors,crossover,4,2004,"108,530 SAR",2010,"51,551 SAR",122669,8.14,4WD,standard,Dammam,1,1,White,individual,0
Fourd,suv,6,1994,"92,742 SAR",1997,"54,951 SAR",61376,3.97,2WD,standard,Madinah,6,2,Black,company,1
Toyoda,suv,4,1994,"133,549 SAR",1998,"90,612 SAR",32676,12.02,4WD,premium,Makkah,2,3,White,individual,0
Honta,crossover,4,2002,"62,093 SAR",2008,"33,980 SAR",216508,23.64,2WD,standard,Dammam,3,4,Silver,company,1
Wolksvagon,suv,4,1995,"81,083 SAR",1998,"55,387 SAR",30804,8.24,2WD,standard,Madinah,5,3,Blue,individual,0
Huendae,suv,4,2007,"102,833 SAR",2007,"81,240 SAR",896,19.18,4WD,standard,Riyadh,1,4,Gray,company,0
Nesshan,suv,8,2001,"91,313 SAR",2005,"56,426 SAR",158965,11.0,4WD,standard,Riyadh,2,2,White,company,1
Huendae,suv,8,2001,"91,313 SAR",2006,"44,871 SAR",40496,8.64,4WD,standard,Jeddah,11,2,Gray,company,0
Fourd,crossover,8,2004,"90,442 SAR",2009,"40,210 SAR",106576,4.89,2WD,standard,Riyadh,5,3,Silver,company,0
Wolksvagon,sedan,4,2006,"112,915 SAR",2012,"58,433 SAR",128215,9.03,4WD,premium,Jeddah,9,2,Black,company,0
Wolksvagon,sedan,6,2007,"68,555 SAR",2012,"36,896 SAR",105252,12.87,2WD,standard,Jeddah,5,2,Gray,individual,0
BeEmW,sedan,4,1999,"68,263 SAR",2005,"29,182 SAR",115369,6.57,2WD,standard,Makkah,8,2,Red,individual,0
Toyoda,sedan,4,2007,"95,978 SAR",2015,"34,420 SAR",167866,19.78,2WD,premium,Riyadh,8,3,Brown,individual,1
Huendae,crossover,4,2002,"62,093 SAR",2006,"38,081 SAR",81391,18.0,2WD,standard,Dammam,7,2,White,individual,0
Huendae,suv,4,2004,"80,752 SAR",2011,"44,069 SAR",74855,15.66,2WD,standard,Madinah,9,2,Silver,company,1
JournalMotors,sedan,4,1999,"68,263 SAR",2006,"29,182 SAR",81575,6.17,2WD,standard,Makkah,8,1,Red,individual,0
Huendae,crossover,6,2008,"83,912 SAR",2014,"41,851 SAR",262471,12.87,4WD,standard,Dhahran,1,1,Gray,individual,0
Fourd,crossover,4,1999,"98,299 SAR",2008,"25,213 SAR",152680,5.08,4WD,standard,Jeddah,11,3,Silver,individual,0
Huendae,sedan,8,2001,"71,021 SAR",2004,"44,295 SAR",56542,12.36,2WD,premium,Dhahran,6,2,Brown,individual,0
Masda,suv,4,2005,"98,840 SAR",2010,"53,966 SAR",119809,6.78,4WD,standard,Riyadh,2,2,Red,individual,0
Huendae,suv,4,2004,"80,752 SAR",2008,"49,401 SAR",181742,16.5,2WD,standard,Dhahran,4,1,Silver,company,1
Honta,suv,4,1997,"70,299 SAR",2002,"34,544 SAR",85415,11.08,2WD,standard,Riyadh,8,3,Black,company,0
Toyoda,sedan,4,2006,"112,915 SAR",2009,"89,087 SAR",42488,15.16,4WD,premium,Jeddah,5,1,Red,individual,1
JournalMotors,sedan,4,2003,"88,668 SAR",2007,"44,728 SAR",84180,10.84,4WD,standard,Riyadh,12,2,Blue,company,0
Shevy,sedan,4,2008,"97,897 SAR",2012,"49,384 SAR",27870,10.2,4WD,standard,Madinah,9,2,Gray,company,0
Masda,suv,4,1997,"84,359 SAR",2002,"43,526 SAR",93586,12.42,4WD,standard,Makkah,10,3,Gray,individual,1
Nesshan,suv,4,2003,"79,168 SAR",2009,"39,277 SAR",65634,10.28,2WD,standard,Makkah,13,3,Red,individual,1
Masda,suv,4,2003,"79,168 SAR",2004,"56,858 SAR",41800,7.72,2WD,standard,Riyadh,8,1,Silver,individual,0
Masda,suv,8,1996,"96,489 SAR",2001,"47,414 SAR",28905,4.6,2WD,premium,Riyadh,4,1,Blue,individual,0
Toyoda,sedan,8,2004,"90,442 SAR",2008,"57,989 SAR",79428,11.12,2WD,premium,Dhahran,6,1,Silver,individual,1
Fourd,suv,4,2007,"167,961 SAR",2012,"70,941 SAR",234139,5.73,2WD,premium,Dammam,8,3,Silver,individual,0
JournalMotors,suv,8,1999,"102,395 SAR",2004,"45,524 SAR",44497,3.82,2WD,standard,Dammam,6,1,Silver,individual,0
Shevy,sedan,4,1998,"66,925 SAR",2004,"28,610 SAR",49885,8.58,2WD,standard,Jeddah,8,1,Red,individual,0
Wolksvagon,suv,6,2003,"133,003 SAR",2008,"79,535 SAR",45972,6.38,2WD,premium,Jeddah,3,3,White,individual,0
JournalMotors,crossover,4,1995,"75,678 SAR",2000,"33,646 SAR",79978,7.14,2WD,standard,Jeddah,9,2,Black,individual,0
Wolksvagon,crossover,4,2003,"106,402 SAR",2008,"60,128 SAR",43160,12.8,2WD,premium,Makkah,12,3,Blue,individual,1
Fourd,suv,6,2007,"167,961 SAR",2012,"82,972 SAR",26682,2.23,2WD,premium,Jeddah,3,2,Silver,individual,0
Fourd,crossover,4,2005,"92,251 SAR",2012,"46,010 SAR",71091,5.37,2WD,standard,Jeddah,3,1,Black,individual,1
Toyoda,suv,6,2005,"138,376 SAR",2013,"42,858 SAR",135354,7.26,2WD,premium,Madinah,5,4,Red,individual,1
Fourd,suv,4,1995,"132,436 SAR",2001,"66,052 SAR",119761,4.55,2WD,premium,Jeddah,3,2,Blue,individual,1
Nesshan,sedan,4,2000,"49,734 SAR",2005,"26,883 SAR",26715,26.55,2WD,standard,Riyadh,5,1,Gray,individual,0
JournalMotors,suv,4,2001,"106,532 SAR",2005,"51,053 SAR",171513,5.65,2WD,standard,Makkah,6,2,White,individual,0
BeEmW,suv,4,1995,"113,517 SAR",2001,"46,102 SAR",133393,5.62,4WD,standard,Madinah,9,4,White,company,0
Fourd,suv,4,2003,"110,836 SAR",2006,"65,671 SAR",62975,5.71,2WD,standard,Dhahran,5,3,Gray,individual,1
Nesshan,suv,4,1991,"74,908 SAR",1995,"41,764 SAR",37698,11.42,4WD,standard,Riyadh,4,3,Brown,individual,0
Shevy,sedan,6,2008,"97,897 SAR",2010,"61,102 SAR",19572,2.8,4WD,standard,Dhahran,6,1,Gray,company,0
Huendae,sedan,8,2004,"64,601 SAR",2005,"56,564 SAR",40423,15.76,4WD,standard,Riyadh,3,4,Black,individual,1
Toyoda,suv,4,2003,"159,604 SAR",2007,"113,705 SAR",80591,12.63,4WD,premium,Jeddah,2,1,White,individual,1
Masda,suv,4,2003,"95,002 SAR",2010,"49,876 SAR",115549,10.11,4WD,standard,Dammam,3,1,White,individual,0
Huendae,suv,6,2003,"95,002 SAR",2011,"25,586 SAR",331582,9.53,4WD,standard,Dhahran,5,1,Black,individual,0
Mercetes,suv,8,1994,"92,742 SAR",2002,"23,788 SAR",100036,3.6,2WD,standard,Madinah,5,1,Blue,individual,0
BeEmW,sedan,4,2004,"75,368 SAR",2005,"48,974 SAR",40162,5.88,2WD,standard,Dammam,7,2,Black,company,0
JournalMotors,crossover,4,1994,"103,871 SAR",1995,"74,600 SAR",24260,6.64,2WD,premium,Madinah,5,1,Silver,individual,1
Honta,suv,4,2002,"93,139 SAR",2006,"49,333 SAR",77983,13.96,4WD,standard,Dhahran,12,4,Black,individual,0
Geep,suv,4,2006,"117,620 SAR",2013,"47,768 SAR",251006,7.0,2WD,standard,Riyadh,4,3,Black,individual,0
Honta,sedan,4,2008,"58,272 SAR",2016,"20,140 SAR",145977,20.32,2WD,standard,Dammam,2,4,Gray,individual,1
Mercetes,sedan,8,2008,"81,581 SAR",2011,"43,734 SAR",102562,2.53,2WD,standard,Makkah,4,1,Black,individual,0
Shevy,suv,4,2002,"130,395 SAR",2009,"55,743 SAR",126721,6.81,4WD,standard,Makkah,5,3,Black,individual,0
Masda,sedan,6,2006,"67,211 SAR",2009,"46,577 SAR",23023,8.89,4WD,standard,Makkah,2,1,Silver,company,0
Fourd,suv,4,2004,"113,052 SAR",2009,"47,749 SAR",98333,7.91,2WD,standard,Riyadh,10,4,Black,individual,0
Toyoda,crossover,8,2005,"94,886 SAR",2007,"68,106 SAR",80254,8.52,4WD,standard,Riyadh,10,1,Blue,individual,0
Fourd,sedan,4,2006,"78,413 SAR",2012,"33,521 SAR",45184,4.64,2WD,standard,Dhahran,12,1,Blue,individual,0
Nesshan,crossover,4,1999,"70,214 SAR",2002,"48,171 SAR",20454,16.8,4WD,standard,Makkah,6,3,Black,individual,0
Honta,suv,8,2001,"76,094 SAR",2001,"60,403 SAR",948,7.63,2WD,standard,Jeddah,2,2,Black,company,1
Toyoda,sedan,4,2004,"77,522 SAR",2006,"55,643 SAR",67995,11.59,4WD,standard,Jeddah,12,1,White,individual,0
Fourd,crossover,4,2003,"88,668 SAR",2007,"42,492 SAR",164423,6.35,2WD,standard,Riyadh,6,2,Gray,company,0
Mercetes,sedan,4,2007,"79,981 SAR",2009,"49,920 SAR",37059,8.35,2WD,standard,Makkah,12,2,Red,individual,0
JournalMotors,suv,6,2005,"161,439 SAR",2007,"111,957 SAR",36585,5.11,2WD,premium,Riyadh,3,2,Silver,individual,0
Fourd,suv,4,2005,"115,313 SAR",2007,"71,972 SAR",32923,4.05,2WD,standard,Dammam,7,3,White,individual,0
Toyoda,sedan,4,2001,"73,050 SAR",2005,"51,794 SAR",168299,19.45,4WD,standard,Jeddah,2,1,Gray,individual,0
Wolksvagon,suv,6,1999,"105,321 SAR",2000,"87,205 SAR",10930,6.0,4WD,standard,Makkah,5,3,Gray,individual,0
Huendae,sedan,6,2000,"49,734 SAR",2002,"37,645 SAR",48158,17.41,2WD,standard,Dhahran,9,4,Black,individual,1
JournalMotors,suv,4,2005,"115,313 SAR",2009,"58,169 SAR",89886,5.29,2WD,standard,Jeddah,10,2,White,individual,0
Huendae,crossover,4,1997,"67,487 SAR",1999,"51,211 SAR",41197,18.19,4WD,standard,Riyadh,9,2,Gray,individual,0
Honta,suv,6,2005,"82,367 SAR",2007,"59,661 SAR",41525,11.7,2WD,standard,Dhahran,7,1,Red,individual,1
Shevy,sedan,8,2004,"90,442 SAR",2008,"45,623 SAR",78240,5.58,4WD,standard,Dhahran,6,1,Blue,company,0
JournalMotors,sedan,8,2005,"107,626 SAR",2011,"51,122 SAR",133579,5.72,2WD,premium,Riyadh,3,1,Red,individual,0
Toyoda,suv,8,2006,"100,817 SAR",2011,"56,972 SAR",106477,8.73,2WD,standard,Makkah,6,1,Black,individual,1
Fourd,suv,4,2004,"113,052 SAR",2004,"69,594 SAR",667,6.98,2WD,standard,Dammam,5,2,Blue,company,0
Masda,crossover,4,2005,"79,072 SAR",2007,"51,820 SAR",79771,13.48,4WD,standard,Dhahran,5,1,Gray,individual,0
Nesshan,sedan,6,1996,"45,947 SAR",2003,"22,686 SAR",256864,20.42,2WD,standard,Riyadh,4,2,Black,individual,0
Huendae,crossover,4,2007,"115,173 SAR",2008,"90,988 SAR",39279,18.34,4WD,premium,Riyadh,7,3,Gray,individual,0
JournalMotors,suv,4,1993,"90,924 SAR",1997,"43,573 SAR",159555,8.76,2WD,standard,Dammam,10,2,Red,individual,0
Honta,crossover,4,2002,"62,093 SAR",2006,"35,987 SAR",202122,17.39,2WD,standard,Dhahran,10,2,White,individual,1
Toyoda,suv,8,2004,"162,796 SAR",2007,"117,384 SAR",121169,6.07,4WD,premium,Jeddah,2,2,White,individual,0
Toyoda,crossover,6,1993,"74,817 SAR",1996,"51,107 SAR",52875,7.19,4WD,standard,Riyadh,11,2,Gray,individual,0
Huendae,crossover,4,1997,"67,487 SAR",2000,"46,300 SAR",65412,15.4,4WD,standard,Dammam,9,3,Gray,individual,0
Nesshan,sedan,4,2005,"65,893 SAR",2008,"45,207 SAR",31182,17.39,4WD,standard,Riyadh,6,3,Black,company,0
Fourd,sedan,6,1999,"95,569 SAR",2007,"24,513 SAR",92253,5.36,2WD,premium,Madinah,4,3,Silver,individual,0
Honta,sedan,6,2004,"64,601 SAR",2004,"46,152 SAR",786,14.17,4WD,standard,Dammam,6,2,Red,company,1
BeEmW,suv,4,2006,"117,620 SAR",2009,"66,372 SAR",54388,5.48,2WD,standard,Dhahran,7,1,Black,individual,0
Fourd,crossover,6,2007,"95,978 SAR",2012,"44,805 SAR",43713,3.1,2WD,standard,Dhahran,7,3,Gray,individual,1
Fourd,sedan,6,1997,"78,735 SAR",2001,"39,618 SAR",77165,7.28,4WD,standard,Jeddah,5,4,Red,individual,1
Shevy,sedan,8,2001,"71,021 SAR",2007,"31,879 SAR",127075,2.3,2WD,standard,Riyadh,12,3,Black,individual,1
Huendae,suv,4,2000,"125,332 SAR",2004,"73,761 SAR",150446,11.94,4WD,premium,Jeddah,2,2,White,individual,0
JournalMotors,suv,6,1998,"120,465 SAR",2001,"67,808 SAR",100858,2.64,4WD,standard,Dhahran,13,1,White,company,1
Toyoda,crossover,4,2006,"80,653 SAR",2009,"52,208 SAR",134764,13.65,2WD,standard,Madinah,11,4,Silver,individual,1
Wolksvagon,suv,4,2001,"109,576 SAR",2003,"78,650 SAR",69575,9.5,4WD,standard,Madinah,4,3,White,individual,0
Fourd,suv,4,2006,"141,144 SAR",2010,"71,200 SAR",46486,4.06,4WD,standard,Makkah,5,2,Gray,individual,0
Masda,sedan,4,1994,"52,995 SAR",1996,"40,214 SAR",19058,17.44,4WD,standard,Makkah,12,1,Gray,individual,0
Shevy,sedan,6,2002,"86,930 SAR",2003,"56,487 SAR",33243,6.42,4WD,standard,Jeddah,5,2,White,company,0
Fourd,sedan,4,2000,"83,554 SAR",2006,"37,505 SAR",118555,9.64,4WD,standard,Makkah,6,2,Black,individual,1
Masda,sedan,4,2003,"52,779 SAR",2010,"23,691 SAR",86206,11.59,2WD,standard,Riyadh,8,4,Silver,individual,0
Wolksvagon,suv,4,2005,"118,608 SAR",2012,"61,379 SAR",58307,9.75,4WD,standard,Dammam,8,2,Blue,individual,0
Honta,sedan,4,2002,"62,093 SAR",2010,"19,315 SAR",349728,16.64,4WD,standard,Riyadh,11,2,Gray,individual,1
Masda,crossover,4,1997,"56,239 SAR",2002,"31,919 SAR",267704,16.89,2WD,standard,Dhahran,2,3,Black,individual,1
Nesshan,sedan,6,2005,"54,911 SAR",2007,"39,584 SAR",78042,19.21,2WD,standard,Makkah,5,3,Black,company,0
Nesshan,sedan,6,1998,"66,925 SAR",2001,"43,828 SAR",65223,12.21,2WD,premium,Makkah,7,1,Red,individual,1
Masda,suv,8,2005,"82,367 SAR",2008,"48,803 SAR",113140,8.47,2WD,standard,Dammam,5,1,Gray,individual,0
Fourd,sedan,8,1991,"58,262 SAR",1999,"13,487 SAR",342037,2.8,2WD,standard,Dammam,11,4,White,individual,0
Masda,suv,4,2008,"122,372 SAR",2010,"84,207 SAR",37339,8.82,2WD,premium,Riyadh,9,4,Silver,company,1
Fourd,suv,4,1997,"137,787 SAR",2004,"65,448 SAR",121185,4.51,2WD,premium,Riyadh,3,1,Black,individual,0
Honta,sedan,4,2001,"60,875 SAR",2009,"18,120 SAR",48102,13.03,4WD,standard,Makkah,8,2,White,individual,1
Toyoda,crossover,4,2004,"77,522 SAR",2005,"67,076 SAR",10335,15.06,2WD,standard,Jeddah,9,4,Gray,individual,0
Shevy,sedan,4,2002,"86,930 SAR",2007,"38,649 SAR",104724,6.9,4WD,standard,Makkah,8,3,Brown,individual,0
Fourd,crossover,4,2004,"90,442 SAR",2006,"62,564 SAR",39894,6.95,2WD,standard,Dammam,1,4,Gray,individual,1
Toyoda,sedan,4,2001,"73,050 SAR",2006,"39,315 SAR",66144,11.82,4WD,standard,Riyadh,9,2,Black,company,0
JournalMotors,crossover,8,1999,"81,916 SAR",2007,"22,062 SAR",405981,2.48,2WD,standard,Dhahran,3,1,Gray,company,1
JournalMotors,suv,4,2006,"117,620 SAR",2007,"89,391 SAR",11864,4.76,2WD,standard,Makkah,3,3,Brown,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2013,"18,732 SAR",291079,11.2,2WD,standard,Riyadh,4,1,Blue,individual,0
Honta,suv,4,1999,"73,139 SAR",2003,"44,856 SAR",90355,18.68,2WD,standard,Makkah,11,2,Blue,company,0
Shevy,crossover,8,1992,"71,313 SAR",2000,"18,291 SAR",82946,3.92,2WD,standard,Dhahran,12,2,Black,individual,0
Masda,sedan,6,2005,"54,911 SAR",2007,"37,880 SAR",41112,9.97,2WD,standard,Madinah,6,3,Blue,individual,0
Masda,crossover,4,2001,"60,875 SAR",2008,"30,057 SAR",312786,16.71,2WD,standard,Dhahran,12,1,Blue,individual,0
Shevy,sedan,6,2004,"75,368 SAR",2005,"48,974 SAR",49301,8.5,2WD,standard,Madinah,10,1,Silver,individual,0
Toyoda,suv,4,2002,"93,139 SAR",2005,"73,484 SAR",65017,15.14,2WD,standard,Makkah,8,1,Red,individual,1
Huendae,suv,8,1995,"67,569 SAR",1999,"35,789 SAR",176997,6.88,2WD,standard,Dammam,6,2,Black,individual,0
JournalMotors,crossover,4,1994,"74,194 SAR",2000,"28,546 SAR",312607,7.14,2WD,standard,Makkah,4,3,White,individual,0
Masda,crossover,4,2001,"85,225 SAR",2005,"52,796 SAR",33195,11.63,2WD,premium,Jeddah,2,2,Red,individual,0
Toyoda,suv,4,2003,"95,002 SAR",2007,"58,012 SAR",33281,10.69,2WD,standard,Makkah,7,1,Black,company,0
Mercetes,sedan,6,2005,"76,875 SAR",2008,"43,272 SAR",28334,5.29,2WD,standard,Dhahran,6,4,Red,individual,1
Fourd,suv,4,1997,"98,419 SAR",1999,"64,499 SAR",37725,4.29,2WD,standard,Dhahran,7,1,Black,individual,1
Shevy,sedan,8,1992,"59,427 SAR",1996,"31,476 SAR",39585,3.98,2WD,standard,Jeddah,12,2,Blue,individual,1
JournalMotors,sedan,4,2002,"101,418 SAR",2005,"54,368 SAR",107600,8.17,2WD,premium,Jeddah,5,2,Silver,company,0
Honta,crossover,4,2003,"76,001 SAR",2007,"46,611 SAR",48481,15.44,4WD,standard,Jeddah,6,2,White,individual,0
Huendae,suv,8,2002,"93,139 SAR",2008,"41,807 SAR",212126,6.39,4WD,standard,Madinah,8,3,Red,individual,0
Nesshan,crossover,8,1999,"81,916 SAR",2003,"45,672 SAR",86470,10.53,2WD,premium,Makkah,10,2,Gray,individual,0
Shevy,suv,4,2009,"124,819 SAR",2011,"77,711 SAR",73912,6.72,2WD,standard,Jeddah,7,2,Black,individual,1
Fourd,suv,4,2007,"119,972 SAR",2011,"60,519 SAR",86474,5.31,2WD,standard,Dhahran,8,3,Gray,company,0
Toyoda,sedan,4,2005,"65,893 SAR",2011,"35,804 SAR",145568,12.75,2WD,standard,Makkah,13,1,Black,individual,1
Huendae,sedan,4,1997,"46,866 SAR",1997,"37,025 SAR",1106,22.18,2WD,standard,Dhahran,2,4,Blue,individual,0
Shevy,sedan,8,2005,"76,875 SAR",2008,"41,211 SAR",135110,7.23,2WD,standard,Jeddah,8,1,Gray,company,0
Nesshan,suv,4,1992,"63,672 SAR",1994,"51,244 SAR",37894,9.76,2WD,standard,Jeddah,3,2,Silver,individual,1
Shevy,suv,4,2006,"117,620 SAR",2009,"62,896 SAR",101692,3.34,2WD,standard,Madinah,6,4,White,individual,1
Wolksvagon,sedan,6,2004,"64,601 SAR",2009,"36,506 SAR",260516,8.64,2WD,standard,Dammam,3,2,Brown,individual,1
Fourd,crossover,4,1999,"81,916 SAR",2005,"35,019 SAR",132662,6.89,2WD,standard,Riyadh,7,2,Gray,individual,0
Nesshan,suv,4,2003,"79,168 SAR",2007,"44,140 SAR",48848,13.56,2WD,standard,Madinah,9,2,Gray,individual,0
Toyoda,crossover,4,1998,"68,837 SAR",2002,"39,933 SAR",168182,13.06,2WD,standard,Dhahran,11,3,White,individual,0
Shevy,sedan,4,1995,"63,065 SAR",1999,"30,222 SAR",132681,13.46,2WD,standard,Dhahran,4,2,Silver,company,0
Masda,crossover,4,2008,"97,897 SAR",2013,"50,271 SAR",199335,20.64,2WD,premium,Makkah,7,2,Black,individual,0
Fourd,crossover,4,1992,"71,313 SAR",1997,"31,705 SAR",106252,3.7,2WD,standard,Makkah,10,2,Black,individual,0
Toyoda,suv,4,1999,"105,321 SAR",2002,"79,938 SAR",26600,11.74,4WD,standard,Jeddah,3,2,Red,individual,0
Masda,suv,8,1997,"98,419 SAR",2002,"51,049 SAR",221736,6.51,2WD,premium,Madinah,2,3,White,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2006,"46,368 SAR",70429,12.09,2WD,standard,Dhahran,8,2,White,individual,0
Masda,sedan,4,1998,"47,803 SAR",2002,"25,186 SAR",207195,13.24,2WD,standard,Jeddah,8,2,Brown,individual,1
JournalMotors,sedan,6,2001,"71,021 SAR",2004,"42,303 SAR",24818,8.97,2WD,standard,Makkah,3,4,Black,individual,0
Fourd,sedan,4,2005,"107,626 SAR",2010,"45,457 SAR",221293,5.41,2WD,premium,Jeddah,11,3,Silver,individual,0
Masda,suv,6,2003,"79,168 SAR",2011,"22,388 SAR",317615,7.54,2WD,standard,Dhahran,6,2,Silver,company,1
Fourd,suv,6,2005,"115,313 SAR",2010,"53,831 SAR",96606,4.14,2WD,standard,Makkah,5,3,Blue,individual,1
Huendae,sedan,8,2000,"49,734 SAR",2003,"36,188 SAR",60047,7.65,2WD,standard,Dammam,2,2,Gray,individual,1
Huendae,sedan,4,2004,"53,834 SAR",2005,"44,768 SAR",10774,15.3,2WD,standard,Dhahran,4,2,Black,company,0
Nesshan,sedan,4,2003,"73,890 SAR",2008,"39,940 SAR",99197,18.44,2WD,premium,Riyadh,4,2,Black,individual,0
Geep,suv,4,2004,"135,663 SAR",2011,"57,995 SAR",136879,7.67,4WD,standard,Madinah,4,2,Blue,individual,0
Wolksvagon,crossover,4,2001,"73,050 SAR",2003,"63,747 SAR",13372,15.16,2WD,standard,Jeddah,5,2,White,individual,1
JournalMotors,sedan,6,2004,"75,368 SAR",2008,"37,924 SAR",189520,2.72,2WD,standard,Makkah,5,2,White,individual,1
Toyoda,crossover,6,1997,"67,487 SAR",2001,"39,150 SAR",159831,11.21,2WD,standard,Madinah,6,3,White,individual,0
Toyoda,suv,4,2006,"120,980 SAR",2010,"73,876 SAR",71610,10.54,4WD,standard,Jeddah,7,2,White,individual,0
Masda,sedan,4,1993,"43,297 SAR",1998,"24,573 SAR",112978,16.06,2WD,standard,Dammam,9,1,White,company,1
Toyoda,crossover,4,2002,"74,511 SAR",2008,"36,631 SAR",115910,13.84,2WD,standard,Dammam,7,4,Gray,individual,0
BeEmW,suv,4,2001,"149,145 SAR",2005,"75,236 SAR",44935,4.84,2WD,premium,Dammam,9,2,White,individual,0
BeEmW,crossover,8,2005,"92,251 SAR",2013,"24,845 SAR",133897,3.69,2WD,standard,Dhahran,7,2,Silver,individual,1
Fourd,suv,4,2001,"149,145 SAR",2007,"74,386 SAR",54622,2.78,2WD,premium,Madinah,1,3,White,individual,1
Huendae,sedan,4,2001,"60,875 SAR",2006,"32,905 SAR",51690,17.4,4WD,standard,Riyadh,9,3,Gray,individual,0
Huendae,suv,8,1995,"67,569 SAR",1997,"46,612 SAR",23092,10.93,2WD,standard,Makkah,8,2,Black,individual,0
Nesshan,sedan,6,2003,"52,779 SAR",2009,"30,479 SAR",116156,16.17,2WD,standard,Dammam,3,2,Silver,individual,0
Masda,suv,4,1998,"71,705 SAR",1999,"54,208 SAR",11655,14.01,2WD,standard,Riyadh,5,3,Black,individual,0
Fourd,suv,4,2003,"133,003 SAR",2004,"90,974 SAR",18340,4.3,4WD,standard,Dhahran,7,3,Gray,individual,0
Toyoda,suv,6,2000,"107,427 SAR",2007,"58,681 SAR",244520,6.93,4WD,standard,Makkah,3,1,Gray,individual,0
